codice articolo;codice magazzino;anno;ordinato cliente;ordinato fornitore;prenotato cliente;carico;scarico;inventario
1314;00;2018;0;0;0;0;0;-48
1604;00;2018;0;0;0;0;0;-72
0485;00;2018;0;0;0;0;0;-360
0492;00;2018;0;0;0;0;0;-10
0508;00;2018;0;0;0;0;0;0
0515;00;2018;0;0;0;0;0;-16
0287;00;2018;0;0;0;0;0;2714
0300;00;2018;0;0;0;0;0;2077
1543;00;2018;0;0;0;0;0;-72
1536;00;2018;0;0;0;0;0;0
1475;00;2018;0;0;0;0;0;0
1512;00;2018;0;0;0;0;0;288
1499;00;2018;0;0;0;0;0;-3182
2106;00;2018;0;0;0;0;0;0
2113;00;2018;0;0;0;0;0;-273
1376;00;2018;0;0;0;0;0;-96
1383;00;2018;0;0;0;0;0;-420
1895;00;2018;0;0;0;0;0;-1
1901;00;2018;0;0;0;0;0;-14
1871;00;2018;0;0;0;0;0;11
1888;00;2018;0;0;0;0;0;1
0546;00;2018;0;0;0;0;0;0
1338;00;2018;0;0;0;0;0;-1076
1796;00;2018;0;0;0;0;0;11
0324;00;2018;0;0;0;0;0;0
1260;00;2018;0;0;0;0;0;-44
0720;00;2018;0;0;0;0;0;0
0737;00;2018;0;0;0;0;0;0
0775;00;2018;0;0;0;0;0;-444
0812;00;2018;0;0;0;0;0;-1452
0799;00;2018;0;0;0;0;0;0
1390;00;2018;0;0;0;0;0;491
1406;00;2018;0;0;0;0;0;-205
1413;00;2018;0;0;0;0;0;-8
1420;00;2018;0;0;0;0;0;11
1277;00;2018;0;0;0;0;0;52
0836;00;2018;0;0;0;0;0;0
0843;00;2018;0;0;0;0;0;504
0850;00;2018;0;0;0;0;0;0
0867;00;2018;0;0;0;0;0;0
0874;00;2018;0;0;0;0;0;0
0881;00;2018;0;0;0;0;0;0
9913;00;2018;0;0;0;0;0;1152
9920;00;2018;0;0;0;0;0;1668
2205;00;2018;0;0;0;0;0;0
0959;00;2018;0;0;0;0;0;-554
0966;00;2018;0;0;0;0;0;-504
0973;00;2018;0;0;0;0;0;0
1864;00;2018;0;0;0;0;0;1
1437;00;2018;0;0;0;0;0;0
1611;00;2018;0;0;0;0;0;0
1628;00;2018;0;0;0;0;0;564
1048;00;2018;0;0;0;0;0;0
1055;00;2018;0;0;0;0;0;348
1062;00;2018;0;0;0;0;0;972
1130;00;2018;0;0;0;0;0;4235
1147;00;2018;0;0;0;0;0;1752
1154;00;2018;0;0;0;0;0;2375
6610968;00;2018;0;0;0;0;0;360
1185;00;2018;0;0;0;0;0;275
1178;00;2018;0;0;0;0;0;335
1161;00;2018;0;0;0;0;0;-121
0676;00;2018;0;0;0;0;0;0
0683;00;2018;0;0;0;0;0;0
9319;00;2018;0;0;0;0;0;0
9883;00;2018;0;0;0;0;0;1656
0805;00;2018;0;0;0;0;0;2988
0027;00;2018;0;0;0;0;0;72
6610974;00;2018;0;0;0;0;0;0
6610980;00;2018;0;0;0;0;0;-3060
6610979;00;2018;0;0;0;0;0;-3000
6610978;00;2018;0;0;0;0;0;-998
6610977;00;2018;0;0;0;0;0;10
6610976;00;2018;0;0;0;0;0;0
6610973;00;2018;0;0;0;0;0;5
6610981;00;2018;0;0;0;0;0;6
6610982;00;2018;0;0;0;0;0;-120
6610983;00;2018;0;0;0;0;0;166
RR10BUON COMP;00;2018;0;0;0;0;0;0
9890;00;2018;0;0;0;0;0;1416
1802;00;2018;0;0;0;0;0;14
1741;00;2018;0;0;0;0;0;0
1765;00;2018;0;0;0;0;0;-2
1710;00;2018;0;0;0;0;0;3
1703;00;2018;0;0;0;0;0;0
1666;00;2018;0;0;0;0;0;-14
1673;00;2018;0;0;0;0;0;0
2014;00;2018;0;0;0;0;0;-1
1925;00;2018;0;0;0;0;0;0
1918;00;2018;0;0;0;0;0;0
1932;00;2018;0;0;0;0;0;-43
1949;00;2018;0;0;0;0;0;-25
1994;00;2018;0;0;0;0;0;0
1857;00;2018;0;0;0;0;0;-18
0928;00;2018;0;0;0;0;0;0
0935;00;2018;0;0;0;0;0;228
0942;00;2018;0;0;0;0;0;-638
2007;00;2018;0;0;0;0;0;-7
0898;00;2018;0;0;0;0;0;-72
0904;00;2018;0;0;0;0;0;-1488
0911;00;2018;0;0;0;0;0;2724
0980;00;2018;0;0;0;0;0;0
0997;00;2018;0;0;0;0;0;0
1000;00;2018;0;0;0;0;0;0
1017;00;2018;0;0;0;0;0;0
1024;00;2018;0;0;0;0;0;0
1031;00;2018;0;0;0;0;0;0
1079;00;2018;0;0;0;0;0;2172
1086;00;2018;0;0;0;0;0;-216
1093;00;2018;0;0;0;0;0;240
1109;00;2018;0;0;0;0;0;804
1116;00;2018;0;0;0;0;0;240
1123;00;2018;0;0;0;0;0;3803
0478;00;2018;0;0;0;0;0;2084
0522;00;2018;0;0;0;0;0;1605
0539;00;2018;0;0;0;0;0;-53
2168;00;2018;0;0;0;0;0;816
2151;00;2018;0;0;0;0;0;0
1826;00;2018;0;0;0;0;0;2592
1819;00;2018;0;0;0;0;0;-2
1680;00;2018;0;0;0;0;0;0
1697;00;2018;0;0;0;0;0;-1
2076;00;2018;0;0;0;0;0;-11
2083;00;2018;0;0;0;0;0;-1
9166;00;2018;0;0;0;0;0;2364
1758;00;2018;0;0;0;0;0;0
9852;00;2018;0;0;0;0;0;1810
1734;00;2018;0;0;0;0;0;3
1727;00;2018;0;0;0;0;0;6
1987;00;2018;0;0;0;0;0;37
1833;00;2018;0;0;0;0;0;6144
2144;00;2018;0;0;0;0;0;0
2137;00;2018;0;0;0;0;0;0
2120;00;2018;0;0;0;0;0;-12
0553;00;2018;0;0;0;0;0;0
0560;00;2018;0;0;0;0;0;-1208
0577;00;2018;0;0;0;0;0;2011
1321;00;2018;0;0;0;0;0;-700
1345;00;2018;0;0;0;0;0;-48
1352;00;2018;0;0;0;0;0;-581
1369;00;2018;0;0;0;0;0;2165
0249;00;2018;0;0;0;0;0;0
0256;00;2018;0;0;0;0;0;0
0393;00;2018;0;0;0;0;0;0
0409;00;2018;0;0;0;0;0;211
1567;00;2018;0;0;0;0;0;648
1574;00;2018;0;0;0;0;0;0
1581;00;2018;0;0;0;0;0;0
1659;00;2018;0;0;0;0;0;0
1635;00;2018;0;0;0;0;0;0
0294;00;2018;0;0;0;0;0;0
9401;00;2018;0;0;0;0;0;10
9937;00;2018;0;0;0;0;0;1165
9944;00;2018;0;0;0;0;0;684
9951;00;2018;0;0;0;0;0;691
0690;00;2018;0;0;0;0;0;0
0706;00;2018;0;0;0;0;0;-205
0225;00;2018;0;0;0;0;0;0
0232;00;2018;0;0;0;0;0;0
0263;00;2018;0;0;0;0;0;1
9975;00;2018;0;0;0;0;0;3500
1550;00;2018;0;0;0;0;0;0
9869;00;2018;0;0;0;0;0;1464
2090;00;2018;0;0;0;0;0;0
0270;00;2018;0;0;0;0;0;0
3621;00;2018;0;0;0;0;0;-24
1505;00;2018;0;0;0;0;0;1344
1482;00;2018;0;0;0;0;0;0
1642;00;2018;0;0;0;0;0;0
1529;00;2018;0;0;0;0;0;0
1956;00;2018;0;0;0;0;0;5
0751;00;2018;0;0;0;0;0;0
0744;00;2018;0;0;0;0;0;0
0782;00;2018;0;0;0;0;0;-1044
0829;00;2018;0;0;0;0;0;-75
0768;00;2018;0;0;0;0;0;-60
0645;00;2018;0;0;0;0;0;0
0652;00;2018;0;0;0;0;0;0
2199;00;2018;0;0;0;0;0;2495
2038;00;2018;0;0;0;0;0;936
2052;00;2018;0;0;0;0;0;600
2021;00;2018;0;0;0;0;0;0
9272;00;2018;0;0;0;0;0;20
9296;00;2018;0;0;0;0;0;10
2175;00;2018;0;0;0;0;0;3778
2182;00;2018;0;0;0;0;0;5790
0638;00;2018;0;0;0;0;0;0
0669;00;2018;0;0;0;0;0;0
2212;00;2018;0;0;0;0;0;0
1192;00;2018;0;0;0;0;0;1392
0089;00;2018;0;0;0;0;0;-79
0072;00;2018;0;0;0;0;0;936
6610975;00;2018;0;0;0;0;0;0
6610969;00;2018;0;0;0;0;0;0
6610970;00;2018;0;0;0;0;0;0
6610971;00;2018;0;0;0;0;0;0
6610972;00;2018;0;0;0;0;0;0
6610992;00;2018;0;0;0;0;0;-1000
6610991;00;2018;0;0;0;0;0;-1000
6610990;00;2018;0;0;0;0;0;-1000
6610993;00;2018;0;0;0;0;0;-1000
6610995;00;2018;0;0;0;0;0;-1000
2700;00;2018;0;0;0;0;0;2148
2878;00;2018;0;0;0;0;0;-456
2861;00;2018;0;0;0;0;0;-549
3004;00;2018;0;0;0;0;0;-419
2540;00;2018;0;0;0;0;0;36852
2557;00;2018;0;0;0;0;0;5424
2564;00;2018;0;0;0;0;0;6216
2571;00;2018;0;0;0;0;0;4920
2588;00;2018;0;0;0;0;0;6108
2595;00;2018;0;0;0;0;0;5268
2601;00;2018;0;0;0;0;0;8016
2779;00;2018;0;0;0;0;0;4824
2786;00;2018;0;0;0;0;0;5040
2731;00;2018;0;0;0;0;0;5184
2748;00;2018;0;0;0;0;0;0
2755;00;2018;0;0;0;0;0;-662
2762;00;2018;0;0;0;0;0;4145
2991;00;2018;0;0;0;0;0;1896
6610994;00;2018;0;0;0;0;0;-1000
6610984;00;2018;0;0;0;0;0;-1000
6610988;00;2018;0;0;0;0;0;-1000
6610985;00;2018;0;0;0;0;0;-1000
6610986;00;2018;0;0;0;0;0;-1000
6610987;00;2018;0;0;0;0;0;-1000
6610989;00;2018;0;0;0;0;0;-1000
6610996;00;2018;0;0;0;0;0;0
6610997;00;2018;0;0;0;0;0;0
6610998;00;2018;0;0;0;0;0;0
6610999;00;2018;0;0;0;0;0;0
2953;00;2018;0;0;0;0;0;6492
2960;00;2018;0;0;0;0;0;347
2984;00;2018;0;0;0;0;0;923
2977;00;2018;0;0;0;0;0;10068
3028;00;2018;0;0;0;0;0;6419
3035;00;2018;0;0;0;0;0;1884
3042;00;2018;0;0;0;0;0;-312
3059;00;2018;0;0;0;0;0;1126
3066;00;2018;0;0;0;0;0;756
3073;00;2018;0;0;0;0;0;1612
3080;00;2018;0;0;0;0;0;732
3097;00;2018;0;0;0;0;0;1147
3103;00;2018;0;0;0;0;0;1344
3110;00;2018;0;0;0;0;0;5602
2830;00;2018;0;0;0;0;0;2162
2823;00;2018;0;0;0;0;0;3018
2793;00;2018;0;0;0;0;0;-7
2816;00;2018;0;0;0;0;0;-54
2809;00;2018;0;0;0;0;0;-9
2847;00;2018;0;0;0;0;0;1068
2854;00;2018;0;0;0;0;0;-709
3011;00;2018;0;0;0;0;0;801
2885;00;2018;0;0;0;0;0;254
2724;00;2018;0;0;0;0;0;3390
2717;00;2018;0;0;0;0;0;10492
2687;00;2018;0;0;0;0;0;6666
2663;00;2018;0;0;0;0;0;10620
2670;00;2018;0;0;0;0;0;9313
2694;00;2018;0;0;0;0;0;6650
2618;00;2018;0;0;0;0;0;552
2625;00;2018;0;0;0;0;0;2880
2632;00;2018;0;0;0;0;0;2160
2649;00;2018;0;0;0;0;0;1925
2656;00;2018;0;0;0;0;0;-85
0140;00;2018;0;0;0;0;0;-9600
0157;00;2018;0;0;0;0;0;-7200
0164;00;2018;0;0;0;0;0;-7200
0133;00;2018;0;0;0;0;0;439
0096;00;2018;0;0;0;0;0;265
5244;00;2018;0;0;0;0;0;5628
0034;00;2018;0;0;0;0;0;2726
8863;00;2018;0;0;0;0;0;0
8641;00;2018;0;0;0;0;0;588
8290;00;2018;0;0;0;0;0;1437
8283;00;2018;0;0;0;0;0;1224
8412;00;2018;0;0;0;0;0;1212
8399;00;2018;0;0;0;0;0;1608
8269;00;2018;0;0;0;0;0;432
7057;00;2018;0;0;0;0;0;1104
8245;00;2018;0;0;0;0;0;72
8252;00;2018;0;0;0;0;0;29
6449;00;2018;0;0;0;0;0;4882
8092;00;2018;0;0;0;0;0;61
7354;00;2018;0;0;0;0;0;703
7347;00;2018;0;0;0;0;0;0
7323;00;2018;0;0;0;0;0;48
7316;00;2018;0;0;0;0;0;0
7231;00;2018;0;0;0;0;0;1224
7200;00;2018;0;0;0;0;0;240
8504;00;2018;0;0;0;0;0;954
8528;00;2018;0;0;0;0;0;-1436
8535;00;2018;0;0;0;0;0;0
8542;00;2018;0;0;0;0;0;342
8573;00;2018;0;0;0;0;0;0
8597;00;2018;0;0;0;0;0;0
8603;00;2018;0;0;0;0;0;216
8610;00;2018;0;0;0;0;0;0
8627;00;2018;0;0;0;0;0;3144
8634;00;2018;0;0;0;0;0;984
8658;00;2018;0;0;0;0;0;0
8887;00;2018;0;0;0;0;0;0
7477;00;2018;0;0;0;0;0;497
7484;00;2018;0;0;0;0;0;0
7545;00;2018;0;0;0;0;0;5
7583;00;2018;0;0;0;0;0;0
7613;00;2018;0;0;0;0;0;0
7620;00;2018;0;0;0;0;0;0
4315;00;2018;0;0;0;0;0;1032
4322;00;2018;0;0;0;0;0;-8
4339;00;2018;0;0;0;0;0;112
4346;00;2018;0;0;0;0;0;683
4353;00;2018;0;0;0;0;0;-309
4049;00;2018;0;0;0;0;0;624
4070;00;2018;0;0;0;0;0;-203
4100;00;2018;0;0;0;0;0;208
4209;00;2018;0;0;0;0;0;-280
4216;00;2018;0;0;0;0;0;53
046S;00;2018;0;0;0;0;0;51
047s;00;2018;0;0;0;0;0;151
5909;00;2018;0;0;0;0;0;4896
5916;00;2018;0;0;0;0;0;4620
5947;00;2018;0;0;0;0;0;6168
3638;00;2018;0;0;0;0;0;0
5503;00;2018;0;0;0;0;0;2304
0041;00;2018;0;0;0;0;0;3000
0058;00;2018;0;0;0;0;0;2820
0065;00;2018;0;0;0;0;0;2664
2236;00;2018;0;0;0;0;0;-5400
2243;00;2018;0;0;0;0;0;-5400
2250;00;2018;0;0;0;0;0;-5400
2267;00;2018;0;0;0;0;0;-5400
2274;00;2018;0;0;0;0;0;-5400
2281;00;2018;0;0;0;0;0;-5400
2298;00;2018;0;0;0;0;0;-3960
2304;00;2018;0;0;0;0;0;-3960
2311;00;2018;0;0;0;0;0;-4680
2328;00;2018;0;0;0;0;0;-3960
2229;00;2018;0;0;0;0;0;-3600
2427;00;2018;0;0;0;0;0;-10800
2335;00;2018;0;0;0;0;0;-10800
2342;00;2018;0;0;0;0;0;-10800
2359;00;2018;0;0;0;0;0;-10800
2366;00;2018;0;0;0;0;0;-10800
2373;00;2018;0;0;0;0;0;-10800
2380;00;2018;0;0;0;0;0;-10800
2397;00;2018;0;0;0;0;0;-10824
2403;00;2018;0;0;0;0;0;-10800
2410;00;2018;0;0;0;0;0;-10800
2434;00;2018;0;0;0;0;0;-7200
2441;00;2018;0;0;0;0;0;-5760
2458;00;2018;0;0;0;0;0;-5760
2465;00;2018;0;0;0;0;0;-3600
2472;00;2018;0;0;0;0;0;-5760
2489;00;2018;0;0;0;0;0;-5040
2496;00;2018;0;0;0;0;0;-2160
2502;00;2018;0;0;0;0;0;-2160
2519;00;2018;0;0;0;0;0;-3600
2526;00;2018;0;0;0;0;0;-3600
2533;00;2018;0;0;0;0;0;-7200
5701;00;2018;0;0;0;0;0;170
5718;00;2018;0;0;0;0;0;11
5725;00;2018;0;0;0;0;0;72
5732;00;2018;0;0;0;0;0;16
5749;00;2018;0;0;0;0;0;4
5756;00;2018;0;0;0;0;0;25
5640;00;2018;0;0;0;0;0;169
5657;00;2018;0;0;0;0;0;-68
5664;00;2018;0;0;0;0;0;0
5671;00;2018;0;0;0;0;0;0
5688;00;2018;0;0;0;0;0;72
5695;00;2018;0;0;0;0;0;0
3127;00;2018;0;0;0;0;0;2209
2946;00;2018;0;0;0;0;0;611
2939;00;2018;0;0;0;0;0;971
7811;00;2018;0;0;0;0;0;2592
7828;00;2018;0;0;0;0;0;1011
7385;00;2018;0;0;0;0;0;-25
8177;00;2018;0;0;0;0;0;2640
8139;00;2018;0;0;0;0;0;0
8146;00;2018;0;0;0;0;0;24
8160;00;2018;0;0;0;0;0;-120
8306;00;2018;0;0;0;0;0;240
8061;00;2018;0;0;0;0;0;587
8191;00;2018;0;0;0;0;0;1969
8207;00;2018;0;0;0;0;0;0
8108;00;2018;0;0;0;0;0;-648
8436;00;2018;0;0;0;0;0;74
8450;00;2018;0;0;0;0;0;5107
8443;00;2018;0;0;0;0;0;5580
8481;00;2018;0;0;0;0;0;4176
8337;00;2018;0;0;0;0;0;552
8498;00;2018;0;0;0;0;0;36
7866;00;2018;0;0;0;0;0;-487
7873;00;2018;0;0;0;0;0;-45
6203;00;2018;0;0;0;0;0;2843
6210;00;2018;0;0;0;0;0;2256
6036;00;2018;0;0;0;0;0;456
6128;00;2018;0;0;0;0;0;1152
4384;00;2018;0;0;0;0;0;2256
4391;00;2018;0;0;0;0;0;2183
4414;00;2018;0;0;0;0;0;3342
4407;00;2018;0;0;0;0;0;1560
4445;00;2018;0;0;0;0;0;78
4421;00;2018;0;0;0;0;0;-68
4452;00;2018;0;0;0;0;0;940
4438;00;2018;0;0;0;0;0;552
5251;00;2018;0;0;0;0;0;1386
5268;00;2018;0;0;0;0;0;3619
5275;00;2018;0;0;0;0;0;118
5282;00;2018;0;0;0;0;0;232
5299;00;2018;0;0;0;0;0;6600
5305;00;2018;0;0;0;0;0;5256
5312;00;2018;0;0;0;0;0;4224
5329;00;2018;0;0;0;0;0;4128
5336;00;2018;0;0;0;0;0;2722
5343;00;2018;0;0;0;0;0;970
5350;00;2018;0;0;0;0;0;-150
5367;00;2018;0;0;0;0;0;4812
5374;00;2018;0;0;0;0;0;5922
5381;00;2018;0;0;0;0;0;3078
5398;00;2018;0;0;0;0;0;3114
5404;00;2018;0;0;0;0;0;-990
5411;00;2018;0;0;0;0;0;-50
5428;00;2018;0;0;0;0;0;-290
5435;00;2018;0;0;0;0;0;2520
5459;00;2018;0;0;0;0;0;2400
5466;00;2018;0;0;0;0;0;2496
5473;00;2018;0;0;0;0;0;-1754
5480;00;2018;0;0;0;0;0;-74
5497;00;2018;0;0;0;0;0;-422
5572;00;2018;0;0;0;0;0;5276
7453;00;2018;0;0;0;0;0;-69
6654;00;2018;0;0;0;0;0;10
6524;00;2018;0;0;0;0;0;155
6562;00;2018;0;0;0;0;0;21
8696;00;2018;0;0;0;0;0;34
6876;00;2018;0;0;0;0;0;-1
6746;00;2018;0;0;0;0;0;-45
7842;00;2018;0;0;0;0;0;2627
7880;00;2018;0;0;0;0;0;408
7835;00;2018;0;0;0;0;0;28
7903;00;2018;0;0;0;0;0;4
7934;00;2018;0;0;0;0;0;1182
7941;00;2018;0;0;0;0;0;204
7958;00;2018;0;0;0;0;0;84
8474;00;2018;0;0;0;0;0;76
8566;00;2018;0;0;0;0;0;-108
8559;00;2018;0;0;0;0;0;858
7446;00;2018;0;0;0;0;0;0
2609;00;2018;0;0;0;0;0;0
2616;00;2018;0;0;0;0;0;0
2623;00;2018;0;0;0;0;0;0
2630;00;2018;0;0;0;0;0;470
2647;00;2018;0;0;0;0;0;0
2654;00;2018;0;0;0;0;0;0
2661;00;2018;0;0;0;0;0;0
2678;00;2018;0;0;0;0;0;0
2685;00;2018;0;0;0;0;0;0
2692;00;2018;0;0;0;0;0;0
4469;00;2018;0;0;0;0;0;5628
4476;00;2018;0;0;0;0;0;3985
4483;00;2018;0;0;0;0;0;3216
4490;00;2018;0;0;0;0;0;2895
4506;00;2018;0;0;0;0;0;3612
4513;00;2018;0;0;0;0;0;4539
02543;00;2018;0;0;0;0;0;0
5527;00;2018;0;0;0;0;0;2664
5534;00;2018;0;0;0;0;0;264
02753;00;2018;0;0;0;0;0;0
02457;00;2018;0;0;0;0;0;0
02458;00;2018;0;0;0;0;0;0
22135;00;2018;0;0;0;0;0;0
22206;00;2018;0;0;0;0;0;0
02640;00;2018;0;0;0;0;0;0
02459;00;2018;0;0;0;0;0;0
02775;00;2018;0;0;0;0;0;0
02733;00;2018;0;0;0;0;0;0
02751;00;2018;0;0;0;0;0;0
02460;00;2018;0;0;0;0;0;0
02461;00;2018;0;0;0;0;0;0
22344;00;2018;0;0;0;0;0;0
22258;00;2018;0;0;0;0;0;0
02735;00;2018;0;0;0;0;0;0
22212;00;2018;0;0;0;0;0;0
01669;00;2018;0;0;0;0;0;0
01703;00;2018;0;0;0;0;0;0
8047;00;2018;0;0;0;0;0;1968
8467;00;2018;0;0;0;0;0;-69
8689;00;2018;0;0;0;0;0;0
7552;00;2018;0;0;0;0;0;53
6555;00;2018;0;0;0;0;0;43
6500;00;2018;0;0;0;0;0;0
6616;00;2018;0;0;0;0;0;-58
6678;00;2018;0;0;0;0;0;1
6753;00;2018;0;0;0;0;0;61
6791;00;2018;0;0;0;0;0;345
6845;00;2018;0;0;0;0;0;1
6722;00;2018;0;0;0;0;0;219
7019;00;2018;0;0;0;0;0;216
6982;00;2018;0;0;0;0;0;696
7118;00;2018;0;0;0;0;0;10673
7149;00;2018;0;0;0;0;0;1392
7125;00;2018;0;0;0;0;0;0
7163;00;2018;0;0;0;0;0;216
7002;00;2018;0;0;0;0;0;0
7194;00;2018;0;0;0;0;0;0
7248;00;2018;0;0;0;0;0;0
7279;00;2018;0;0;0;0;0;2376
7286;00;2018;0;0;0;0;0;528
7309;00;2018;0;0;0;0;0;600
7361;00;2018;0;0;0;0;0;0
8801;00;2018;0;0;0;0;0;0
6111;00;2018;0;0;0;0;0;108
8764;00;2018;0;0;0;0;0;2427
6739;00;2018;0;0;0;0;0;116
6807;00;2018;0;0;0;0;0;204
6852;00;2018;0;0;0;0;0;16
6869;00;2018;0;0;0;0;0;1
6531;00;2018;0;0;0;0;0;126
6715;00;2018;0;0;0;0;0;94
6708;00;2018;0;0;0;0;0;1
6784;00;2018;0;0;0;0;0;1
5589;00;2018;0;0;0;0;0;4337
5596;00;2018;0;0;0;0;0;3512
5602;00;2018;0;0;0;0;0;3620
5619;00;2018;0;0;0;0;0;-1589
5626;00;2018;0;0;0;0;0;-132
5633;00;2018;0;0;0;0;0;-46
3912;00;2018;0;0;0;0;0;-736
3936;00;2018;0;0;0;0;0;0
3929;00;2018;0;0;0;0;0;3335
3943;00;2018;0;0;0;0;0;-757
3950;00;2018;0;0;0;0;0;2814
3967;00;2018;0;0;0;0;0;-1146
3974;00;2018;0;0;0;0;0;-131
3981;00;2018;0;0;0;0;0;-159
3998;00;2018;0;0;0;0;0;1546
4001;00;2018;0;0;0;0;0;6227
4018;00;2018;0;0;0;0;0;2232
3844;00;2018;0;0;0;0;0;387
3851;00;2018;0;0;0;0;0;345
3868;00;2018;0;0;0;0;0;434
3875;00;2018;0;0;0;0;0;319
3882;00;2018;0;0;0;0;0;355
3899;00;2018;0;0;0;0;0;357
3905;00;2018;0;0;0;0;0;164
9258;00;2018;0;0;0;0;0;51
7538;00;2018;0;0;0;0;0;154
7569;00;2018;0;0;0;0;0;0
7576;00;2018;0;0;0;0;0;0
7606;00;2018;0;0;0;0;0;0
7590;00;2018;0;0;0;0;0;0
7514;00;2018;0;0;0;0;0;3656
7668;00;2018;0;0;0;0;0;-300
7712;00;2018;0;0;0;0;0;0
7415;00;2018;0;0;0;0;0;6828
8795;00;2018;0;0;0;0;0;7828
7439;00;2018;0;0;0;0;0;2024
01663;00;2018;0;0;0;0;0;0
01660;00;2018;0;0;0;0;0;0
01717;00;2018;0;0;0;0;0;0
01777;00;2018;0;0;0;0;0;0
01683;00;2018;0;0;0;0;0;0
01661;00;2018;0;0;0;0;0;0
11208;00;2018;0;0;0;0;0;0
01698;00;2018;0;0;0;0;0;0
01702;00;2018;0;0;0;0;0;0
01662;00;2018;0;0;0;0;0;0
01659;00;2018;0;0;0;0;0;0
01928;00;2018;0;0;0;0;0;0
01789;00;2018;0;0;0;0;0;0
01664;00;2018;0;0;0;0;0;0
01699;00;2018;0;0;0;0;0;0
01781;00;2018;0;0;0;0;0;0
01566;00;2018;0;0;0;0;0;0
11186;00;2018;0;0;0;0;0;0
01496;00;2018;0;0;0;0;0;0
01490;00;2018;0;0;0;0;0;0
11246;00;2018;0;0;0;0;0;0
11344;00;2018;0;0;0;0;0;0
11078;00;2018;0;0;0;0;0;0
01492;00;2018;0;0;0;0;0;0
11206;00;2018;0;0;0;0;0;0
11177;00;2018;0;0;0;0;0;0
11184;00;2018;0;0;0;0;0;0
01494;00;2018;0;0;0;0;0;0
01488;00;2018;0;0;0;0;0;0
11462;00;2018;0;0;0;0;0;0
11397;00;2018;0;0;0;0;0;0
01498;00;2018;0;0;0;0;0;0
11178;00;2018;0;0;0;0;0;0
7774;00;2018;0;0;0;0;0;0
7859;00;2018;0;0;0;0;0;-756
8023;00;2018;0;0;0;0;0;1656
6494;00;2018;0;0;0;0;0;68
6517;00;2018;0;0;0;0;0;207
6692;00;2018;0;0;0;0;0;2
7781;00;2018;0;0;0;0;0;0
8016;00;2018;0;0;0;0;0;1296
8184;00;2018;0;0;0;0;0;0
8351;00;2018;0;0;0;0;0;0
8511;00;2018;0;0;0;0;0;0
8665;00;2018;0;0;0;0;0;-426
8672;00;2018;0;0;0;0;0;0
8856;00;2018;0;0;0;0;0;0
8870;00;2018;0;0;0;0;0;0
8894;00;2018;0;0;0;0;0;30
8900;00;2018;0;0;0;0;0;0
8917;00;2018;0;0;0;0;0;0
8924;00;2018;0;0;0;0;0;0
7507;00;2018;0;0;0;0;0;0
7521;00;2018;0;0;0;0;0;117
7675;00;2018;0;0;0;0;0;0
7682;00;2018;0;0;0;0;0;-36
7729;00;2018;0;0;0;0;0;0
6999;00;2018;0;0;0;0;0;0
7040;00;2018;0;0;0;0;0;2884
7088;00;2018;0;0;0;0;0;18282
7156;00;2018;0;0;0;0;0;0
7101;00;2018;0;0;0;0;0;2369
7224;00;2018;0;0;0;0;0;0
7217;00;2018;0;0;0;0;0;0
7262;00;2018;0;0;0;0;0;160
7330;00;2018;0;0;0;0;0;5147
8771;00;2018;0;0;0;0;0;3816
6425;00;2018;0;0;0;0;0;294
6432;00;2018;0;0;0;0;0;0
7804;00;2018;0;0;0;0;0;9198
7965;00;2018;0;0;0;0;0;719
8344;00;2018;0;0;0;0;0;0
7491;00;2018;0;0;0;0;0;0
7460;00;2018;0;0;0;0;0;300
11356;00;2018;0;0;0;0;0;0
08070;00;2018;0;0;0;0;0;0
08063;00;2018;0;0;0;0;0;0
08060;00;2018;0;0;0;0;0;0
08061;00;2018;0;0;0;0;0;0
08062;00;2018;0;0;0;0;0;0
08059;00;2018;0;0;0;0;0;0
08064;00;2018;0;0;0;0;0;0
08100;00;2018;0;0;0;0;0;0
18278;00;2018;0;0;0;0;0;0
18277;00;2018;0;0;0;0;0;0
18281;00;2018;0;0;0;0;0;0
18285;00;2018;0;0;0;0;0;0
18286;00;2018;0;0;0;0;0;0
18280;00;2018;0;0;0;0;0;0
18276;00;2018;0;0;0;0;0;0
18284;00;2018;0;0;0;0;0;0
18287;00;2018;0;0;0;0;0;0
18279;00;2018;0;0;0;0;0;0
18288;00;2018;0;0;0;0;0;0
18290;00;2018;0;0;0;0;0;0
18289;00;2018;0;0;0;0;0;0
18275;00;2018;0;0;0;0;0;0
18283;00;2018;0;0;0;0;0;0
02462;00;2018;0;0;0;0;0;0
5152;00;2018;0;0;0;0;0;1392
5169;00;2018;0;0;0;0;0;1700
5176;00;2018;0;0;0;0;0;2352
5183;00;2018;0;0;0;0;0;768
5190;00;2018;0;0;0;0;0;1116
5206;00;2018;0;0;0;0;0;1968
5213;00;2018;0;0;0;0;0;776
5220;00;2018;0;0;0;0;0;648
5237;00;2018;0;0;0;0;0;1632
7422;00;2018;0;0;0;0;0;2268
7767;00;2018;0;0;0;0;0;0
7798;00;2018;0;0;0;0;0;0
7897;00;2018;0;0;0;0;0;335
7927;00;2018;0;0;0;0;0;352
7972;00;2018;0;0;0;0;0;539
7989;00;2018;0;0;0;0;0;0
7996;00;2018;0;0;0;0;0;-3565
8009;00;2018;0;0;0;0;0;209
8054;00;2018;0;0;0;0;0;425
